frame_id,label,confidence,x,y,w,h
478,a monkey,0.265,0,6,1280,660
479,a monkey,0.284,0,0,1280,719
479,a tayra,0.279,0,2,1280,713
479,a monkey,0.269,0,6,1280,661
480,a monkey,0.281,0,0,1280,719
480,a tayra,0.268,0,3,1280,711
480,a monkey,0.285,0,16,1280,651
481,a monkey,0.281,0,0,1280,719
481,a tayra,0.269,0,3,1280,712
481,a tayra,0.264,0,17,1280,651
482,a tayra,0.285,0,0,1280,719
482,a tayra,0.281,0,3,1280,711
482,a tayra,0.271,0,22,1280,646
483,an iguana,0.297,0,0,1280,719
483,an iguana,0.288,0,0,1280,717
483,an iguana,0.27,0,7,1280,662
484,a coati,0.29,0,0,1280,719
484,a coati,0.284,0,0,1280,715
484,a tayra,0.272,0,22,1280,646
485,a coati,0.287,0,0,1280,719
485,a tayra,0.286,0,0,1280,717
485,a tayra,0.276,0,25,1280,643
486,an iguana,0.287,0,0,1280,719
486,a tayra,0.282,0,0,1280,717
486,a tayra,0.275,0,25,1280,642
487,a monkey,0.289,0,0,1280,719
487,a tayra,0.276,0,3,1280,714
487,a tayra,0.274,0,17,1280,650
488,a tayra,0.285,0,0,1280,719
488,an iguana,0.282,0,4,1280,713
488,a tayra,0.276,0,17,1280,650
489,an iguana,0.298,0,0,1280,719
489,an iguana,0.29,0,5,1280,712
489,an iguana,0.275,0,7,1280,658
490,a tayra,0.275,0,0,1280,719
490,a tayra,0.268,0,5,1280,712
490,a tayra,0.269,0,24,1280,646
491,an iguana,0.279,0,0,1280,719
491,an iguana,0.27,0,5,1280,708
491,an iguana,0.275,0,25,1280,644
492,a tayra,0.28,0,0,1280,719
492,a tayra,0.28,0,4,1280,713
492,a tamandua,0.286,0,25,1280,644
493,a tayra,0.279,0,0,1280,719
493,a tayra,0.277,0,4,1280,713
493,a monkey,0.27,0,23,1280,645
494,an iguana,0.29,0,0,1280,719
494,an iguana,0.285,0,4,1280,713
494,an iguana,0.292,0,25,1280,640
495,an iguana,0.277,0,0,1280,719
495,an iguana,0.277,0,2,1280,715
495,an iguana,0.286,0,25,1280,644
496,a monkey,0.279,0,0,1280,719
496,a tayra,0.269,0,0,1280,717
496,a tamandua,0.278,0,23,1280,645
497,a monkey,0.284,0,0,1280,719
497,a tayra,0.271,0,0,1280,717
497,a tayra,0.274,0,25,1280,643
498,a tayra,0.271,0,0,1280,719
498,a tayra,0.271,0,0,1280,717
498,a tamandua,0.271,0,25,1280,645
499,an iguana,0.277,0,0,1280,719
499,an iguana,0.277,0,0,1280,717
499,an iguana,0.273,0,25,1280,645
500,an iguana,0.281,0,0,1280,719
500,an iguana,0.269,0,2,1280,715
500,an iguana,0.27,0,25,1280,645
501,an iguana,0.283,0,0,1280,719
501,an agouti,0.273,0,0,1280,717
501,a tamandua,0.273,0,17,1280,653
502,a tayra,0.274,0,0,1280,719
502,a tayra,0.269,0,3,1280,714
502,an iguana,0.277,0,17,1280,653
503,a tamandua,0.284,0,0,1280,719
503,a tamandua,0.279,0,3,1280,714
503,an iguana,0.266,0,25,1280,644
504,an iguana,0.283,0,0,1280,719
504,a tayra,0.274,0,3,1280,712
504,an iguana,0.272,0,17,1280,653
505,an iguana,0.282,0,0,1280,719
505,an iguana,0.27,0,3,1280,713
505,an iguana,0.279,0,24,1280,646
506,an iguana,0.28,0,0,1280,719
506,an iguana,0.28,0,4,1280,711
506,an iguana,0.286,0,25,1280,645
507,an agouti,0.288,0,0,1280,719
507,an agouti,0.283,0,5,1280,710
507,an iguana,0.285,0,25,1280,645
508,a tamandua,0.292,0,0,1280,719
508,an iguana,0.274,0,5,1280,710
508,an iguana,0.282,0,24,1280,646
509,an iguana,0.279,0,0,1280,719
509,an iguana,0.279,0,6,1280,711
509,an iguana,0.283,0,25,1280,644
510,an iguana,0.292,0,0,1280,719
510,an iguana,0.321,0,11,1280,706
510,an iguana,0.286,0,25,1280,645
511,an iguana,0.277,0,0,1280,719
511,an iguana,0.281,0,7,1280,706
511,an iguana,0.289,0,25,1280,645
512,an iguana,0.278,0,0,1280,719
512,an iguana,0.275,0,6,1280,708
512,an iguana,0.274,0,25,1280,645
513,an iguana,0.285,0,0,1280,719
513,an iguana,0.276,0,6,1280,708
513,an iguana,0.271,0,25,1280,645
514,an iguana,0.285,0,0,1280,719
514,an iguana,0.276,0,6,1280,708
514,an iguana,0.27,0,25,1280,645
515,a tayra,0.283,0,0,1280,719
515,a tayra,0.28,0,6,1280,708
515,a tayra,0.279,0,26,1280,644
516,a tayra,0.28,0,0,1280,719
516,a tayra,0.283,0,6,1280,708
516,a tayra,0.28,0,25,1280,645
517,a tamandua,0.29,0,0,1280,719
517,a tamandua,0.274,0,6,1280,708
517,a tayra,0.276,0,26,1280,644
518,a tamandua,0.289,0,0,1280,719
518,a tayra,0.273,0,5,1280,709
518,a tayra,0.282,0,25,1280,644
519,a tamandua,0.305,0,0,1280,719
519,a tamandua,0.282,0,6,1280,708
519,a tamandua,0.286,0,25,1280,644
520,a tamandua,0.299,0,0,1280,719
520,a tamandua,0.288,0,5,1280,710
520,a tamandua,0.29,0,26,1280,643
521,a tamandua,0.302,0,0,1280,719
521,a tamandua,0.289,0,5,1280,709
521,a tamandua,0.289,0,26,1280,643
522,a tamandua,0.297,0,0,1280,719
522,a tamandua,0.282,0,4,1280,710
522,a tamandua,0.283,0,26,1280,643
523,a tamandua,0.299,0,0,1280,719
523,a tamandua,0.285,0,4,1280,709
523,a tamandua,0.283,0,26,1280,643
524,a tamandua,0.302,0,0,1280,719
524,a tamandua,0.281,0,4,1280,701
524,a tamandua,0.279,0,26,1280,643
525,a tamandua,0.303,0,0,1280,719
525,a tamandua,0.291,0,5,1280,708
525,a tamandua,0.283,0,25,1280,644
526,a tamandua,0.31,0,0,1280,719
526,an agouti,0.289,0,5,1280,707
526,a tamandua,0.284,0,25,1280,644
527,a tamandua,0.306,0,0,1280,719
527,a tamandua,0.282,0,5,1280,701
527,a tamandua,0.285,0,25,1280,644
528,a tamandua,0.303,0,0,1280,719
528,an agouti,0.287,0,5,1280,709
528,an agouti,0.275,0,25,1280,644
529,a tamandua,0.302,0,0,1280,719
529,an agouti,0.286,0,6,1280,707
529,an agouti,0.271,0,25,1280,644
530,a tamandua,0.3,0,0,1280,719
530,a tamandua,0.278,0,5,1280,700
530,a tamandua,0.277,0,26,1280,643
531,a tamandua,0.311,0,0,1280,719
531,a tamandua,0.286,0,5,1280,701
531,a tamandua,0.289,0,26,1280,643
532,a tamandua,0.297,0,0,1280,719
532,a tamandua,0.282,0,5,1280,700
532,a tamandua,0.299,0,26,1280,642
533,a tamandua,0.289,0,0,1280,719
533,a tamandua,0.283,0,5,1280,700
533,a tamandua,0.284,0,25,1280,644
534,a tamandua,0.297,0,0,1280,719
534,an iguana,0.283,0,5,1280,699
534,an iguana,0.287,0,26,1280,643
535,a tamandua,0.288,0,0,1280,719
535,a tamandua,0.273,0,5,1280,709
535,a tamandua,0.281,0,25,1280,644
536,a tamandua,0.284,0,0,1280,719
536,a tamandua,0.277,0,6,1280,699
536,a tamandua,0.273,0,25,1280,644
537,a tamandua,0.289,0,0,1280,719
537,a tamandua,0.27,0,6,1280,708
537,an iguana,0.267,0,25,1280,644
538,a tamandua,0.282,0,0,1280,719
538,a tamandua,0.269,0,6,1280,708
538,a tamandua,0.277,0,25,1280,644
539,a tamandua,0.28,0,0,1280,719
539,an iguana,0.272,0,12,1280,701
539,an iguana,0.273,0,25,1280,644
540,an iguana,0.29,0,0,1280,719
540,an iguana,0.27,0,6,1280,707
540,an iguana,0.277,0,24,1280,645
541,an iguana,0.291,0,0,1280,719
541,an iguana,0.283,0,12,1280,693
541,an iguana,0.27,0,24,1280,646
542,an iguana,0.293,0,0,1280,719
542,an iguana,0.287,0,6,1280,701
542,a tamandua,0.286,0,24,1280,645
543,an iguana,0.303,0,0,1280,719
543,an iguana,0.279,0,6,1280,699
543,a tamandua,0.291,0,24,1280,645
544,a tamandua,0.308,0,0,1280,719
544,an iguana,0.292,0,12,1280,694
544,an iguana,0.286,0,24,1280,645
545,a tamandua,0.304,0,0,1280,719
545,an iguana,0.289,0,11,1280,693
545,an iguana,0.289,0,24,1280,645
546,an iguana,0.289,0,0,1280,719
546,an iguana,0.284,0,12,1280,693
546,a tamandua,0.29,0,24,1280,645
547,a tamandua,0.297,0,0,1280,719
547,an iguana,0.28,0,12,1280,693
547,an iguana,0.291,0,24,1280,645
548,a tamandua,0.284,0,0,1280,719
548,an iguana,0.277,0,12,1280,701
548,an iguana,0.302,0,24,1280,645
549,a tamandua,0.285,0,0,1280,719
549,an iguana,0.277,0,12,1280,693
549,a tamandua,0.299,0,24,1280,645
550,a tamandua,0.287,0,0,1280,719
550,a tamandua,0.275,0,12,1280,694
550,a tamandua,0.287,0,24,1280,645
551,a tamandua,0.281,0,0,1280,719
551,an iguana,0.281,0,11,1280,695
551,an iguana,0.297,0,24,1280,645
552,an iguana,0.279,0,0,1280,719
552,an iguana,0.281,0,11,1280,694
552,an iguana,0.295,0,24,1280,645
553,an iguana,0.278,0,0,1280,719
553,an iguana,0.276,0,7,1280,699
553,an iguana,0.302,0,24,1280,645
554,an iguana,0.272,0,0,1280,719
554,an iguana,0.284,0,12,1280,693
554,an iguana,0.292,0,24,1280,645
555,an iguana,0.275,0,0,1280,719
555,an iguana,0.285,0,12,1280,693
555,an iguana,0.297,0,24,1280,645
556,an iguana,0.273,0,0,1280,719
556,an iguana,0.277,0,12,1280,693
556,an iguana,0.292,0,24,1280,645
557,a tamandua,0.273,0,0,1280,719
557,an iguana,0.274,0,11,1280,694
557,a tamandua,0.292,0,24,1280,645
558,a tamandua,0.278,0,0,1280,719
558,an iguana,0.286,0,12,1280,694
558,a tamandua,0.286,0,24,1280,645
559,a tamandua,0.277,0,0,1280,719
559,an iguana,0.28,0,12,1280,694
559,a coati,0.268,0,24,1280,646
560,an iguana,0.284,0,0,1280,719
560,an iguana,0.277,0,12,1280,693
560,a tamandua,0.283,0,25,1280,645
561,an iguana,0.287,0,0,1280,719
561,an iguana,0.284,0,12,1280,694
561,a tamandua,0.284,0,25,1280,645
562,an iguana,0.292,0,0,1280,719
562,an iguana,0.273,0,12,1280,701
562,an iguana,0.274,0,25,1280,644
563,an iguana,0.284,0,0,1280,719
563,an iguana,0.271,0,12,1280,701
563,an iguana,0.27,0,25,1280,644
564,an iguana,0.285,0,0,1280,719
564,an iguana,0.285,0,12,1280,694
564,an iguana,0.271,0,25,1280,644
565,an iguana,0.278,0,0,1280,719
565,an iguana,0.284,0,12,1280,694
565,an iguana,0.273,0,25,1280,644
566,an iguana,0.28,0,0,1280,719
566,an iguana,0.282,0,12,1280,694
566,an iguana,0.276,0,25,1280,644
567,an iguana,0.282,0,0,1280,719
567,an iguana,0.278,0,12,1280,695
567,an iguana,0.276,0,25,1280,645
568,an iguana,0.278,0,0,1280,719
568,an iguana,0.283,0,12,1280,694
568,an iguana,0.278,0,25,1280,645
569,an iguana,0.284,0,0,1280,719
569,an iguana,0.27,0,12,1280,701
569,an iguana,0.276,0,24,1280,646
570,an iguana,0.283,0,0,1280,719
570,an iguana,0.272,0,11,1280,702
570,an iguana,0.283,0,22,1280,648
571,a tamandua,0.3,0,0,1280,719
571,a tamandua,0.28,0,11,1280,696
571,an iguana,0.284,0,22,1280,648
572,an iguana,0.295,0,0,1280,719
572,an iguana,0.269,0,11,1280,703
572,an iguana,0.281,0,23,1280,647
573,an iguana,0.295,0,0,1280,719
573,an iguana,0.277,0,11,1280,703
573,an iguana,0.282,0,22,1280,648
574,an iguana,0.296,0,0,1280,719
574,an iguana,0.283,0,6,1280,709
574,an iguana,0.286,0,17,1280,652
575,an iguana,0.285,0,0,1280,719
575,an iguana,0.276,0,6,1280,709
575,an iguana,0.281,0,17,1280,652
576,an iguana,0.284,0,0,1280,719
576,an iguana,0.276,0,6,1280,709
576,an iguana,0.281,0,22,1280,647
577,an iguana,0.286,0,0,1280,719
577,an iguana,0.278,0,6,1280,709
577,an iguana,0.28,0,22,1280,646
578,a tamandua,0.263,0,0,1280,718
578,a tamandua,0.276,0,11,1280,703
578,a tamandua,0.301,0,23,1280,643
579,a tamandua,0.264,0,0,1280,717
579,a tamandua,0.282,0,11,1280,703
579,a tamandua,0.299,0,23,1280,644
580,a tamandua,0.266,0,0,1280,717
580,a tamandua,0.277,0,11,1280,703
580,a tamandua,0.299,0,23,1280,643
581,a tamandua,0.259,0,0,1280,718
581,a tamandua,0.271,0,11,1280,702
581,a tamandua,0.297,0,23,1280,644
582,a tamandua,0.255,0,0,1280,717
582,a tamandua,0.266,0,11,1280,702
582,a tamandua,0.288,0,23,1280,644
583,a tamandua,0.275,0,0,1280,717
583,a tamandua,0.273,0,11,1280,702
583,a tamandua,0.278,0,23,1280,643
584,a tamandua,0.269,0,0,1280,717
584,a tamandua,0.282,0,11,1280,703
584,a tamandua,0.299,0,25,1280,642
585,a tamandua,0.292,0,0,1280,717
585,a tamandua,0.292,0,10,1280,703
585,a tamandua,0.309,0,25,1280,640
586,a tamandua,0.281,0,0,1280,717
586,a tamandua,0.287,0,11,1280,702
586,a tamandua,0.312,0,26,1280,640
587,a tamandua,0.283,0,0,1280,717
587,a tamandua,0.266,0,11,1280,702
587,a tamandua,0.3,0,27,1280,640
588,a tamandua,0.276,0,0,1280,717
588,a tamandua,0.285,0,11,1280,702
588,a tamandua,0.314,0,26,1280,641
589,a tamandua,0.291,0,0,1280,717
589,a tamandua,0.298,0,10,1280,703
589,a tamandua,0.313,0,26,1280,641
590,a tamandua,0.296,0,0,1280,717
590,a tamandua,0.314,0,10,1280,695
590,a tamandua,0.321,0,24,1280,643
591,a tamandua,0.288,0,0,1280,717
591,a tamandua,0.308,0,10,1280,696
591,a tamandua,0.316,0,25,1280,643
592,a tamandua,0.297,0,0,1280,717
592,a tamandua,0.303,0,11,1280,695
592,a tamandua,0.307,0,27,1280,640
593,a tamandua,0.285,0,0,1280,717
593,a tamandua,0.301,0,10,1280,696
593,a tamandua,0.295,0,24,1280,643
594,a tamandua,0.294,0,0,1280,717
594,a tamandua,0.296,0,11,1280,695
594,a tamandua,0.313,0,32,1280,635
595,a tamandua,0.289,0,0,1280,717
595,a tamandua,0.284,0,11,1280,694
595,a tamandua,0.302,0,25,1280,642
596,a tamandua,0.286,0,0,1280,717
596,a tamandua,0.29,0,11,1280,694
596,a tamandua,0.306,0,25,1280,642
597,a tamandua,0.289,0,0,1280,717
597,a tamandua,0.292,0,11,1280,694
597,a tamandua,0.306,0,26,1280,641
598,a tamandua,0.27,0,0,1280,717
598,a tamandua,0.284,0,10,1280,694
598,a tamandua,0.3,0,25,1280,642
599,a tamandua,0.265,0,0,1280,717
599,a tamandua,0.278,0,10,1280,695
599,a tamandua,0.291,0,25,1280,642
600,a tamandua,0.28,0,0,1280,717
600,a tamandua,0.288,0,10,1280,694
600,a tamandua,0.308,0,25,1280,643
601,a tamandua,0.269,0,0,1280,717
601,a tamandua,0.288,0,10,1280,695
601,a tamandua,0.296,0,25,1280,643
602,a tamandua,0.285,0,0,1280,717
602,a tamandua,0.291,0,10,1280,703
602,a tamandua,0.31,0,25,1280,643
603,a tamandua,0.27,0,0,1280,717
603,a tamandua,0.272,0,10,1280,703
603,a tamandua,0.311,0,25,1280,643
604,a tamandua,0.251,0,0,1280,717
604,a tamandua,0.281,0,10,1280,696
604,a tamandua,0.312,0,24,1280,644
605,an agouti,0.279,0,0,1280,717
605,a tamandua,0.288,0,10,1280,696
605,a tamandua,0.301,0,24,1280,644
606,a tamandua,0.275,0,0,1280,717
606,a tamandua,0.292,0,10,1280,703
606,a tamandua,0.301,0,26,1280,642
607,a tamandua,0.28,0,0,1280,717
607,an agouti,0.288,0,10,1280,696
607,a tamandua,0.307,0,24,1280,644
608,an agouti,0.283,0,0,1280,717
608,a tamandua,0.29,0,10,1280,703
608,a tamandua,0.296,0,25,1280,643
609,a tamandua,0.253,0,0,1280,717
609,a tamandua,0.261,0,10,1280,696
609,an iguana,0.274,0,24,1280,644
610,a tamandua,0.255,0,0,1280,717
610,an iguana,0.259,0,11,1280,702
610,an iguana,0.286,0,25,1280,642
611,an iguana,0.247,0,0,1280,717
611,an iguana,0.26,0,12,1280,701
611,an iguana,0.29,0,25,1280,639
612,an iguana,0.242,0,0,1280,717
612,an iguana,0.254,0,12,1280,702
612,an iguana,0.292,0,25,1280,637
613,an iguana,0.243,0,0,1280,717
613,an iguana,0.256,0,11,1280,703
613,an iguana,0.289,0,24,1280,639
614,an iguana,0.245,0,0,1280,717
614,an iguana,0.254,0,11,1280,703
614,an iguana,0.27,0,24,1280,641
615,an iguana,0.249,0,0,1280,717
615,an iguana,0.252,0,12,1280,702
615,an iguana,0.291,0,23,1280,644
616,an iguana,0.252,0,0,1280,717
616,an iguana,0.258,0,11,1280,703
616,an iguana,0.288,0,24,1280,643
617,an iguana,0.258,0,0,1280,717
617,an iguana,0.264,0,11,1280,703
617,an iguana,0.286,0,24,1280,643
618,an iguana,0.252,0,0,1280,717
618,an iguana,0.261,0,11,1280,703
618,an iguana,0.281,0,23,1280,645
619,an iguana,0.261,0,0,1280,717
619,an iguana,0.259,0,12,1280,702
619,an iguana,0.279,0,24,1280,644
620,a tamandua,0.248,0,0,1280,717
620,a tamandua,0.256,0,11,1280,703
620,an iguana,0.277,0,23,1280,645
621,a tamandua,0.251,0,0,1280,717
621,an iguana,0.254,0,11,1280,702
621,an iguana,0.278,0,23,1280,645
622,a tamandua,0.245,0,0,1280,717
622,an iguana,0.256,0,11,1280,702
622,an iguana,0.278,0,23,1280,645
623,an iguana,0.247,0,0,1280,717
623,an iguana,0.253,0,11,1280,701
623,an iguana,0.285,0,23,1280,645
624,an iguana,0.248,0,0,1280,717
624,an iguana,0.267,0,10,1280,697
624,an iguana,0.277,0,23,1280,645
625,an iguana,0.249,0,0,1280,717
625,an iguana,0.263,0,11,1280,695
625,an iguana,0.28,0,23,1280,645
626,an iguana,0.249,0,0,1280,717
626,an iguana,0.259,0,11,1280,695
626,an iguana,0.274,0,24,1280,644
627,an iguana,0.249,0,0,1280,717
627,an iguana,0.255,0,11,1280,695
627,an iguana,0.276,0,24,1280,643
628,an iguana,0.26,0,0,1280,716
628,an iguana,0.257,0,11,1280,694
628,an iguana,0.287,0,25,1280,642
629,an iguana,0.244,0,0,1280,717
629,an iguana,0.258,0,11,1280,694
629,an iguana,0.271,0,24,1280,644
630,an iguana,0.255,0,0,1280,717
630,an iguana,0.256,0,11,1280,694
630,an iguana,0.297,0,25,1280,642
631,an iguana,0.261,0,0,1280,717
631,an iguana,0.258,0,11,1280,695
631,an iguana,0.299,0,25,1280,642
632,an iguana,0.26,0,0,1280,716
632,an iguana,0.257,0,11,1280,695
632,an iguana,0.284,0,24,1280,643
633,an iguana,0.262,0,0,1280,716
633,an iguana,0.259,0,11,1280,695
633,an iguana,0.294,0,25,1280,642
634,an iguana,0.257,0,0,1280,717
634,an iguana,0.253,0,11,1280,695
634,an iguana,0.275,0,25,1280,643
635,an iguana,0.236,0,0,1280,720
635,an iguana,0.236,0,0,1280,720
635,an iguana,0.239,0,2,1280,716
636,an iguana,0.227,0,0,1280,720
636,an iguana,0.227,0,0,1280,720
636,an iguana,0.23,0,2,1280,716
637,an iguana,0.224,0,0,1280,720
637,an iguana,0.224,0,0,1280,720
637,an iguana,0.224,0,0,1280,718
638,an iguana,0.225,0,0,1280,720
638,an iguana,0.225,0,0,1280,720
638,an iguana,0.225,0,0,1280,719
639,an iguana,0.222,0,0,1280,720
639,an iguana,0.222,0,0,1280,720
639,an iguana,0.224,0,0,1280,718
640,an iguana,0.225,0,0,1280,720
640,an iguana,0.225,0,0,1280,720
640,an iguana,0.225,0,0,1280,718
641,an agouti,0.227,0,0,1280,720
641,an agouti,0.227,0,0,1280,720
641,an iguana,0.224,0,0,1280,718
642,an iguana,0.224,0,0,1280,720
642,an iguana,0.224,0,0,1280,720
642,an iguana,0.219,0,0,1280,718
643,an iguana,0.227,0,0,1280,720
643,an iguana,0.227,0,0,1280,720
643,an iguana,0.218,0,2,1280,716
644,an iguana,0.225,0,0,1280,720
644,an iguana,0.225,0,0,1280,720
644,an iguana,0.219,0,0,1280,718
645,an iguana,0.248,0,0,1280,720
645,an iguana,0.248,0,0,1280,720
645,an agouti,0.245,0,2,1280,717
646,an iguana,0.26,0,0,1280,720
646,an iguana,0.26,0,0,1280,720
646,an iguana,0.26,0,3,1280,716
647,an iguana,0.247,0,0,1280,720
647,an iguana,0.247,0,0,1280,720
647,an iguana,0.244,0,0,1280,719
648,an iguana,0.255,0,0,1280,720
648,an iguana,0.255,0,0,1280,720
648,an iguana,0.234,0,4,1280,715
649,an iguana,0.252,0,0,1280,720
649,an iguana,0.252,0,0,1280,720
649,an agouti,0.24,0,4,1280,715
650,an iguana,0.248,0,0,1280,720
650,an iguana,0.248,0,0,1280,720
650,an agouti,0.227,0,4,1280,714
651,an iguana,0.241,0,0,1280,720
651,an iguana,0.241,0,0,1280,720
651,an otter,0.224,0,4,1280,715
652,an iguana,0.244,0,0,1280,720
652,an iguana,0.244,0,0,1280,720
652,an iguana,0.223,0,4,1280,715
653,an agouti,0.257,0,0,1280,720
653,an agouti,0.257,0,0,1280,720
653,an agouti,0.253,0,0,1280,719
654,an otter,0.241,0,0,1280,720
654,an otter,0.241,0,0,1280,720
654,an agouti,0.23,0,4,1280,715
655,an iguana,0.246,0,0,1280,720
655,an iguana,0.246,0,0,1280,720
655,an iguana,0.227,0,0,1280,718
656,an iguana,0.243,0,0,1280,720
656,an iguana,0.243,0,0,1280,720
656,an iguana,0.236,0,3,1280,716
657,an iguana,0.248,0,0,1280,720
657,an iguana,0.248,0,0,1280,720
657,an agouti,0.234,0,4,1280,715
658,an agouti,0.241,0,0,1280,720
658,an agouti,0.241,0,0,1280,720
658,an agouti,0.23,0,4,1280,715
659,an iguana,0.251,0,0,1280,720
659,an iguana,0.251,0,0,1280,720
659,an iguana,0.232,0,2,1280,717
660,an iguana,0.25,0,0,1280,720
660,an iguana,0.25,0,0,1280,720
660,an iguana,0.231,0,0,1280,718
661,an otter,0.259,0,0,1280,720
661,an otter,0.259,0,0,1280,720
661,an agouti,0.233,0,0,1280,718
662,an agouti,0.245,0,0,1280,720
662,an agouti,0.245,0,0,1280,720
662,an agouti,0.224,0,0,1280,718
663,an agouti,0.251,0,0,1280,720
663,an agouti,0.251,0,0,1280,720
663,an agouti,0.233,0,4,1280,715
664,an iguana,0.256,0,0,1280,720
664,an iguana,0.256,0,0,1280,720
664,an agouti,0.241,0,3,1280,716
665,an iguana,0.249,0,0,1280,720
665,an iguana,0.249,0,0,1280,720
665,an agouti,0.232,0,3,1280,715
666,an iguana,0.271,0,0,1280,720
666,an iguana,0.271,0,0,1280,720
666,an agouti,0.246,0,4,1280,715
667,an agouti,0.269,0,0,1280,720
667,an agouti,0.269,0,0,1280,720
667,an agouti,0.256,0,4,1280,715
668,an iguana,0.264,0,0,1280,720
668,an iguana,0.264,0,0,1280,720
668,an iguana,0.257,0,0,1280,719
669,an iguana,0.256,0,0,1280,720
669,an iguana,0.256,0,0,1280,720
669,an iguana,0.224,0,2,1280,717
670,an iguana,0.264,0,0,1280,720
670,an iguana,0.264,0,0,1280,720
670,an iguana,0.239,0,3,1280,715
671,an iguana,0.25,0,0,1280,720
671,an iguana,0.25,0,0,1280,720
671,an iguana,0.235,0,0,1280,718
672,an iguana,0.251,0,0,1280,720
672,an iguana,0.251,0,0,1280,720
672,an otter,0.242,0,0,1280,718
673,an iguana,0.273,0,0,1280,720
673,an iguana,0.273,0,0,1280,720
673,an iguana,0.256,0,0,1280,718
674,an iguana,0.274,0,0,1280,720
674,an iguana,0.274,0,0,1280,720
674,an iguana,0.261,0,0,1280,718
675,an iguana,0.282,0,0,1280,720
675,an iguana,0.282,0,0,1280,720
675,an agouti,0.26,0,0,1280,718
676,an iguana,0.277,0,0,1280,720
676,an iguana,0.277,0,0,1280,720
676,an agouti,0.271,0,0,1280,719
677,an agouti,0.27,0,0,1280,720
677,an agouti,0.27,0,0,1280,720
677,an agouti,0.267,0,0,1280,719
678,an iguana,0.261,0,0,1280,720
678,an iguana,0.261,0,0,1280,720
678,an agouti,0.257,0,0,1280,719
679,an iguana,0.281,0,0,1280,720
679,an iguana,0.281,0,0,1280,720
679,an agouti,0.256,0,0,1280,718
680,an agouti,0.269,0,0,1280,720
680,an agouti,0.269,0,0,1280,720
680,an agouti,0.267,0,0,1280,719
681,an iguana,0.271,0,0,1280,720
681,an iguana,0.271,0,0,1280,720
681,an iguana,0.264,0,0,1280,719
682,an iguana,0.275,0,0,1280,720
682,an iguana,0.275,0,0,1280,720
682,an iguana,0.268,0,0,1280,719
683,an iguana,0.273,0,0,1280,720
683,an iguana,0.273,0,0,1280,720
683,an iguana,0.261,0,0,1280,719
684,an otter,0.269,0,0,1280,720
684,an otter,0.269,0,0,1280,720
684,an otter,0.266,0,0,1280,719
685,an agouti,0.273,0,0,1280,720
685,an agouti,0.273,0,0,1280,720
685,an agouti,0.274,0,0,1280,719
686,an agouti,0.269,0,0,1280,720
686,an agouti,0.269,0,0,1280,720
686,an agouti,0.269,0,0,1280,719
687,an agouti,0.257,0,0,1280,720
687,an agouti,0.257,0,0,1280,720
687,an agouti,0.258,0,0,1280,719
688,an agouti,0.257,0,0,1280,720
688,an agouti,0.257,0,0,1280,720
688,an agouti,0.257,0,0,1280,719
689,an agouti,0.256,0,0,1280,720
689,an agouti,0.256,0,0,1280,720
689,an agouti,0.251,0,0,1280,719
690,an otter,0.252,0,0,1280,720
690,an otter,0.252,0,0,1280,720
690,an otter,0.245,0,0,1280,719
691,an otter,0.271,0,0,1280,720
691,an otter,0.271,0,0,1280,720
691,an agouti,0.268,0,0,1280,719
692,an iguana,0.278,0,0,1280,720
692,an iguana,0.278,0,0,1280,720
692,an iguana,0.274,0,0,1280,719
693,an agouti,0.274,0,0,1280,720
693,an agouti,0.274,0,0,1280,720
693,an agouti,0.267,0,0,1280,719
694,an agouti,0.27,0,0,1280,720
694,an agouti,0.27,0,0,1280,720
694,an agouti,0.269,0,0,1280,719
695,an agouti,0.262,0,0,1280,720
695,an agouti,0.262,0,0,1280,720
695,an agouti,0.246,0,4,1280,715
696,an agouti,0.245,0,0,1280,720
696,an agouti,0.245,0,0,1280,720
696,an agouti,0.245,0,2,1280,717
697,an agouti,0.241,0,0,1280,720
697,an agouti,0.241,0,0,1280,720
697,an agouti,0.241,0,2,1280,717
698,an agouti,0.249,0,0,1280,720
698,an agouti,0.249,0,0,1280,720
698,an agouti,0.235,0,4,1280,715
699,an agouti,0.241,0,0,1280,720
699,an agouti,0.241,0,0,1280,720
699,an agouti,0.227,0,4,1280,715
700,an agouti,0.237,0,0,1280,720
700,an agouti,0.237,0,0,1280,720
700,an agouti,0.227,0,3,1280,716
701,an agouti,0.233,0,0,1280,720
701,an agouti,0.233,0,0,1280,720
701,an agouti,0.23,0,3,1280,716
702,an agouti,0.245,0,0,1280,720
702,an agouti,0.245,0,0,1280,720
702,an agouti,0.241,0,0,1280,719
703,an agouti,0.25,0,0,1280,720
703,an agouti,0.25,0,0,1280,720
703,an agouti,0.246,0,0,1280,719
704,an iguana,0.241,0,0,1280,720
704,an iguana,0.241,0,0,1280,720
704,an iguana,0.232,0,0,1280,719
705,an iguana,0.242,0,0,1280,720
705,an iguana,0.242,0,0,1280,720
705,an iguana,0.236,0,0,1280,719
706,an iguana,0.266,0,0,1280,720
706,an iguana,0.266,0,0,1280,720
706,an iguana,0.251,0,0,1280,719
707,an iguana,0.26,0,0,1280,720
707,an iguana,0.26,0,0,1280,720
707,an iguana,0.247,0,0,1280,719
708,an iguana,0.239,0,0,1280,720
708,an iguana,0.239,0,0,1280,720
